id	name	brand	discount_price	price	rating	num_reviews	quantity_sold
58943060	Combo 1 chai sốt xá xíu Wohhup 380g và 1 chai sốt tương ngọt Hoisin Wohhup 350g	Woh Hup	104850	139800	5	2	5
114683883	1 Lốc 6 chai sữa chanh dây BibaBibo 350ml	BibaBibo	66000	80000	5	1	1
114686920	Bàn cào móng lớn cho chó mèo hình chữ nhật tròn sóng nước đồ chơi mài móng giải trí cho thú cưng	OEM	55000	79997	5	1	1
1929175	Rong Biển Sấy Tỏi Muối Tôm Chú Tiểu (50g)	Chú Tiểu	24000	28000	4.2	121	8367
56251031	Máy sủi khí oxy TÍCH ĐIỆN 2 vòi  SB-10000 cho hồ cá	OEM	510000	600000	4	2	8
53454722	Đậu gà hữu cơ Arrowhead Mills 453g - Organic Chickpear Garbanzo 	Arrowhead  Mill	165000	300000	5	1	13
55443170	Mô hình tượng phật trang trí bể cá bể thủy sinh	OEM	135000	399000	3	3	13
87455060	Mực Cán Ép Tẩm Gia Vị Thơm Ngon - Hũ 200G	OEM	145000	150000	4.5	99	354
116086483	Bột tẻ nanocurcumin  400g	Phú hải	25500	25500	0	0	0
76055852	Hạt bí xanh tách vỏ - Nguyên liệu làm bánh hoặc ăn ngay đều ngon (Hủ 500gr)	Hoàng Kim Đan	89000	150000	4.7	3	8
98677302	Set Cocktail 01 Vang Nổ Martini Prosecco Sparkling (750ml) 11.5% + 01 Rượu Trái Cây Bols Crème de Cassis (700ml) 17% - Kèm Hộp	Bols	905000	905000	0	0	1
10640087	Sáp thơm khử mùi Sandokkaebi 300g 	Sandokkaebi	43500	150000	0	0	62
56312912	1 kg-1 Bánh trứng nướng XieXie MÈ TRẮNG sữa tươi MỸ NGỌC	Mỹ Ngọc	179000	179000	1	1	1
55471740	Trà SAVO Ô - Long Thượng Hạng ( Túi 500gr)	SAVO Tea & Herbs	400000	440000	0	0	2
44350692	Bơm bể cá AP 1600 	OEM	91000	150000	0	0	8
52241964	Bộ 3 Vòng cổ, dây đeo cổ cho chó mèo - Màu ngẫu nhiên	OEM	58900	100000	3	3	11
1521133	Cà Phê Unique Thu Hà (250g / Hộp)	Cà Phê Thu Hà 	170000	170000	5	1	28
10001112	Sáp thơm khử mùi tủ lạnh Hando 160g hương dâu	Hando	28900	70000	5	1	27
54567012	Viên rửa bát finish 110 viên+1150ml Nước làm bóng bát Finish dùng cho Máy rửa bát	finish	589890	1450000	5	17	65
10123368	Xịt Chống Muỗi Skin Vape	Sanrio	177000	227500	4.6	19	46
109020207	CÀ PHÊ ARABICA 250GR KÈM PHIM NHÔM CAO CẤP - REAL BEAN COFFEE	REAL BEAN COFFEE	200000	201000	0	0	2
20736018	    Sàn nhựa vàng  dành cho chó mèo 	OEM	110000	115000	4	1	11
13254882	Nhỏ rận Fronli Spot (1 ống/ 5 ống/ 1 hộp)	OEM	12000	20000	0	0	10
74306181	Lồng hàng không chó mèo- Lồng vận chuyển chó mèo đi xa tiện lợi	OEM	379000	499000	5	6	10
54123910	Bột hồng đẳng sâm Vinnate	Vinnate	250000	275000	5	5	18
22471887	Nho khô Raisin Chile 500g	Viet Healthy	119000	119000	0	0	4
7822388	Trà tân cương long đình 500 gram - Trà Tân Cương Xanh	Tân Cương Xanh	245000	300000	3.5	6	37
118288204	BIA HƠI HÀ NỘI LON 500ML 	Habeco	18000	20000	0	0	0
37826630	1kg Trà khổ qua	Dược Liệu Tuệ Tâm	435000	750000	4.5	12	46
52695858	Combo 3 Hộp Trà Bồ Công Anh P&K - mát gan, giải độc, ngừa ung thư (50 túi lọc)	PK	250000	360000	5	7	26
10670660	Đồ chơi bóng chuông 7 Màu	OEM	25000	40000	4	2	42
101175925	 Lưới Lọc inox 304 200mesh Vật liệu lọc hồ cá	OEM	200000	220000	0	0	0
109878907	Bột Protin 2 - Sản Phẩm Dinh Dưỡng Hùng Phát	Hưng Phát	82000	82000	5	1	1
53494692	Mật Ong xuất khẩu nguyên chất HeVieFood 500g công dụng bồi bổ tăng cường sức đề kháng, hỗ trợ dinh dưỡng hương vị đậm đà dễ dùng hàng chính hãng công ty, xuất xứ Việt Nam	HeVieFood	129000	129000	4	6	75
94890454	Cục xương giả đồ chơi cho cún chất liệu cao su phát ra tiếng chút chít	OEM	23400	23400	5	2	10
7968122	Nước Giặt Ariel Khử Mùi Ẩm Mốc Túi 2.1kg	Ariel	119000	139000	4.7	20	149
43825694	Gia vị thịt nướng Toàn Gia 500g/gói	Toàn Gia	149000	202000	0	0	15
14151964	Nước Mắm SÁ SÙNG Cái Rồng – 36N – Hộp 2 Chai 700ml/chai	Vanbest	350000	350000	4.5	2	9
21553065	Làm sạch cặn canxi ố sen vòi inox Sabo-I	OEM	166000	285000	4.5	21	153
67432801	Trà Đào Vani Túi Lọc/ White Tea Vanilla Peach Hộp 25 Gói - Trà Messmer Nhập Khẩu Từ Đức	Messmer	110000	110000	5	1	4
52879058	Bộ 2 Sáp thơm phòng Pure Aroma 180g Hàn Quốc khử mùi ẩm mốc (Mẫu mới)	PureAroma	82000	200000	4.6	5	24
13376996	Lá Sả Chanh Sấy Khô Mộc Sắc	Mộc Sắc	105000	189000	0	0	16
75698282	Cà Phê Cho Tất Cả 04 | 90S Coffee | Cà Phê Sạch Rang Xay Nguyên Chất | Robusta + Arabica | Gu Cafe Đậm Đắng - Chua Nhẹ - Hậu Ngọt - Béo Tự Nhiên	90 S COFFEE	139000	139000	5	1	2
31268347	Trà Đen Quế chống oxy hóa, giảm mỡ máu - nhãn hiệu Trà dược Bông Sen Vàng (Hộp 20 túi lọc kim tự tháp 2,5g )	Bông Sen Vàng	100000	135000	4	1	3
53470764	Combo 2 gói Men vi sinh xử lý nước ao hồ Cá Tôm - LASACHU. Làm trong nước, sạch nhớt đáy. Khử mùi hôi, tiêu khí độc (NH3, N, NO2, H2S). Ức chế vi khuẩn gây hại. HSD: 2 năm	LASACHU	395000	450000	5	5	23
90868545	Thức ăn cho mèo trưởng thành Royal Canin Fit32 2kg - Thức ăn cho mèo lớn	Royal Canin	379000	454480	0	0	1
108230899	Hướng Dương Mỹ Vị ( 40gr/gói )	Mỹ Vị	6000	30000	0	0	0
81298129	Trà SAVO Ice Tea Vải ( Lychee Ice Tea ) - Túi x 800gr 	SAVO Tea & Herbs	69000	75000	5	1	17
1508591	Chất Làm Sạch Bình Đun Nước Mao Bao (2 Gói x 25g)	Mao Bao	40000	40000	5	10	175
57303215	Trà Gừng Đậm Đặc	GINGEN	119000	140000	0	0	0
9441652	Nước Rửa Rau Quả Và Chén Bát CJ Lion Real Green Tinh Chất Quả Mơ 500g	CJ LION	59900	98000	5	1	15
82015712	Tổ yến thô nguyên tổ (50g)	MEGCO	1250000	1800000	3	1	1
76521067	Cà Phê nhân xanh (Green Bean) Ethiopia Guji Uraga Solomo Natural túi 1kg	Amber Specialty Coffee	420000	440000	0	0	2
56338884	Trà Vải Now Break Tea	Now Break Tea	53000	53000	0	0	2
53894680	Trà Hoa Cúc Bách Nhật Sấy Khô Mộc Sắc 200g	Mộc Sắc	129000	199000	5	1	2
103813726	Siro TORANI Gừng Sả 750ml (GINGER LEMONGRASS SYRUP)	Torani	150000	165000	0	0	1
53330894	Bột Yến mạch Úc Eudora	Eudora	66000	80000	4	6	71
27670124	Ngũ cốc lợi sữa đặc biệt An Việt hộp 500g	An Việt	145000	145000	4.5	39	199
21371496	Đậu Phộng Sấy giòn	TLP	125000	139000	4.5	2	11
50255842	Nước Tẩy Rửa Dầu Mỡ Trên Bếp Và Sàn - EcoKlen Deagreaser - Đánh Bật Mọi Vết Bẩn - Chai 4L	EcoKlen	250000	305000	0	0	6
53904305	MÁY BƠM NƯỚC CHO BỂ CÁ CẢNH	OEM	92000	250000	4	2	14
85924437	Chunky Thơm Andros - Nguyên liệu pha chế - Mứt trái cây - Túi 1kg	Andros	173000	173000	5	2	11
40810095	Sữa bột OMEGA GOLD Canxi Gold 900g Cho người loãng xương, thiếu canxi	OMEGA GOLD	400000	430000	5	3	10
43129914	Cà phê Mê Trang Chồn	Mê Trang	270300	318000	4.8	13	202
78010785	Bánh qui cacao hữu cơ không đường Sottolestelle  350g	Sottolestelle	165000	190000	3.7	3	4
116781019	Combo 3 Hộp Thịt Hộp SPAM 340g Và Bơ Đậu Phộng Hạt Skippy 462g	HORMEL FOODS	494000	494000	0	0	0
57718579	Bột dinh dưỡng Mộc Lan (hũ 500g)	Mộc Lan Healthy Foods	125000	290000	5	4	20
45242079	Bánh Dorayaki nhân trà xanh -  Baked wheat cake matcha Dorayaki 300g (12)	Dorayaki	140000	153400	0	0	1
38090251	Hạt Macca nhân 250g	Royal Farm	160000	350000	3	7	36
31023410	Bộ Chai Xịt Bọt Tuyết Vệ Sinh Nhà Bếp Đánh Bay Vết Bẩn Cứng Đầu - Dung Tích 500ml	OEM	69000	180000	0	0	4
68728759	Nui rau củ hữu cơ cho bé hình công chúa 300g Dalla Costa	Dalla Costa	135000	190000	4	1	2
103456731	Thức ăn cho mèo ROYAL CANIN BRITISH SHORTHAIR ADULT	Royal Canin	120000	160000	0	0	1
85809083	Nhụy Hoa Nghệ Tây Carmencita ( 0,375g )	SAFFRON	142500	142500	5	1	1
97012642	Bột Mít Trivie	Trivie	66000	66000	0	0	7
116275884	Sữa tươi tiệt trùng nguyên kem Lemnos UHT thùng 12 hộp x 1 Lít ( 12 x 1 lít)	Lemnos	580000	646800	0	0	0
2305009	Thuốc Diệt Kiến Gián Côn Trùng Hanvet Hiệu quả ngay (Hantox 5ml)	Hanvet	38000	49000	3	1	19
19762204	Đồ chơi 3 tầng có chuột cao cấp Kún Miu	Kún Miu	89999	130000	4.6	19	81
42727673	Nước giặt xả quần áo hương nước hoa pháp - FILY đỏ 3500ml	FILY	139000	279000	3.5	10	95
2541441	Chai dung dịch tẩy siêu mạnh cho vết bẩn cứng đầu, gỉ sét Daichi 400ml nội địa Nhật Bản	OEM	107500	207900	4.6	7	64
33164755	Xịt Thơm Quần Áo Hương April Fresh Fabric Perfume Korea 250ml	OEM	132000	200000	4.3	15	86
89307954	Xẻng sàng cát vệ sinh cho mèo	OEM	15555	30000	0	0	1
56953803	1KG - COMBO 2 HŨ HẠT DẺ CƯỜI CAO CẤP TÂN LỘC PHÁT	TLP	360000	400000	5	2	6
17884709	kỉ tử hữu cơ Organic Tradition	Organic Tradition	200000	200000	4.5	5	35
74216289	Bột Trà Xanh	Trivie	138000	138000	0	0	5
112058762	Cà phê hạt PJ's Coffee English Toffee (Flavored Roast)	PJ's Coffee	435000	435000	0	0	1
57244651	Trà Mùa Thu – Nguyên liệu pha trà sữa và trà trái cây	Cát Nghi Tea	55000	60000	0	0	1
20451453	Dung Dịch Tẩy Trắng Quần Áo Nhật Bản 600ml + Tặng Trà Sữa Matcha/Cafe Macca Cực Ngon	OEM	57000	65000	5	3	16
1717787	Thức Ăn Cho Mèo Con Royal Canin Kitten (10kg)	Royal Canin	1699999	1897000	0	0	34
52671766	Combo 3 gói Men vi sinh xử lý nước ao hồ Cá Tôm - LASACHU. Làm trong nước, sạch nhớt đáy. Khử mùi hôi, chặn khí độc (NH3, N, NO2, H2S). Ức chế vi khuẩn gây hại. HSD: 2 năm	LASACHU	595000	600000	5	5	30
75765219	100 Chai Nước Uống Đông trùng hạ thảo Hector Sâm (100 chai x 50ml) giúp tăng cường sức bền, hệ miễn dịch cơ thể	HECTOR	4225000	4500000	5	1	2
56244848	Trà Bạch Tật Lê Sấy Khô Mộc Sắc 500g	Mộc Sắc	130000	250000	4.8	5	22
20831675	Mứt Chanh Dây Đậu Khấu - La Petite Epicerie Saigon 30g 	La Petite Epicerie Saigon	30000	35000	5	1	16
1082626	Trà Khổ Qua Rừng Cho Người Mỡ Máu Nguyên Thái Trang (2g x 50 Gói)	Nguyên Thái Trang	70000	70000	4	3	27
40937434	Viên xương khớp Sao Thiên Y	sao thiên y	155000	180000	5	2	62
115935305	Súp nấu mì kiểu Nhật hữu cơ Hikari 300ml	HIKARI SHOKUHIN	222000	222000	0	0	1
68721117	Nui rau củ hữu cơ cho bé hình Ô tô 300g Dalla Costa	Dalla Costa	135000	190000	3.7	3	7
22472310	Nam việt quất khô Mỹ 500g	Viet Healthy	199000	199000	5	1	12
48332664	Combo 3 Hộp Trà Lá Vằng Lợi Sữa (Hộp 50 Túi Lọc X 2g) - Nguyên Thái Trang – Thảo Dược Thiên Nhiên – Tốt Cho Sức Khỏe	Nguyên Thái Trang	200000	240000	4	2	8
84565061	Muối Me	Bảo Ngọc	11000	11000	5	3	5
10695823	Bánh gạo Hàn Quốc YOPOKKI vị Cay ngọt (gói 280g)	TOPOKKI - YOPOKKI	140000	140000	4.5	2	10
7968159	Combo 2 Túi Nước Xả Vải Downy Hương Hoa Nắng Mai (2.4L/ Túi)	Downy	246000	304000	4.7	3	7
100132386	Găng tay chải lông, lấy lông rụng cho chó mèo (TAY PHẢI ) (hanpet 350) Gang tay siêu dính lông thú cưng	OEM	29000	31900	0	0	0
13749272	QUÀ TẾT 2020: Mật ong rừng ngâm Nhục Quế - Hỗ trợ tim mạch, chức năng não bộ và sinh lý - 300ml	M honey	199000	600000	0	0	1
752267	Cà Phê Hello 5 Mondo (250g)	Hello 5 Coffee	119000	119000	4	2	56
117003801	vòng cổ cho chó mèo chất liệu da, chuông đồng họa tiết xương cá	OEM	55000	55000	0	0	1
81759492	Thùng cà phê 24 lon vị Khoai môn Meet More	Meet More	384000	384000	3	1	3
90471885	Bộ khớp nối nhanh ống mềm có van chế in out lọc phụ bể cá, thuỷ sinh bằng thùng nhựa, ống nhựa PVC	OEM	128700	128700	0	0	0
59086586	Phụ Gia Thực Phẩm Colatta Màu Đỏ Cherry Dạng Dầu - Hũ 50g	Colatta	95700	120000	0	0	2
1712679	Dây Đai Cho Chó Mèo Kún Miu (Rộng 1cm) - Giao Màu Ngẫu Nhiên	Kún Miu	42000	59000	5	1	25
102859806	Siro MONIN Dâu 700ml (MONIN STRAWBERRY SYRUP)	Monin	205000	220000	5	1	1
6368303	Combo 2 túi bột baking soda Sesuki 500g (tẩy trắng) Rocket nội địa Nhật Bản	Rocket	169000	218400	5	4	15
39376965	Nước rửa chén bát, rau củ Rocket (Hương Cam) 600ml, - Nội địa Nhật Bản	OEM	49000	77000	5	1	8
82230017	Bột Rau Má Sấy Lạnh Nguyên Chất 100% - Hủ 100gr	Dược Liệu Tuệ Tâm	95000	150000	0	0	3
56197901	200g 2 Bánh pía TRÀ XANH matcha MỸ NGỌC [ KHÔNG CÓ sầu riêng & CÓ trứng muối ]	Mỹ Ngọc	37000	62000	5	2	8
6198711	Cây Lăn Bụi 60 Lớp Và 2 Lõi Thay Thế (17 x 10.8 cm)	OEM	25800	57500	3.7	15	299
53060975	Combo Viên Rửa Bát Alio 100 Viên + Muối  Alio 2kg + Nước Làm Bóng Alio 1000ml Chuyên Dùng Cho Máy Rửa Bát	Alio	656000	1150000	4.8	5	24
51657120	Combo 6 Hộp Rong Biển Sấy Tỏi Muối Tôm Chú Tiểu (50g/Hộp)	Chú Tiểu	126000	179000	4.2	9	33
95289109	Trà Túi Lọc Hoa Cúc Tân Cương Xanh - Trà hoa cúc vàng, túi lọc sấy khô pha uống thanh mát, dễ chịu, hậu ngọt, giấc ngủ sâu	Tân Cương Xanh	33000	45000	5	3	21
7691636	Bột Cam Trivie (100g)	Trivie	76000	76000	2	3	46
54681826	Trà Hoa nhài - Nguyên nụ cao cấp	Dược Liệu Tuệ Tâm	90000	95000	4.5	4	21
91650811	ĐÀO VÀNG HÀN QUỐC NGÂM HŨ THỦY TINH 680G	Wellheim	70000	90000	0	0	2
37164625	TRÀ THẢO MỘC HỖ TRỢ GIẢM CÂN HERA PLUS	HERA	278900	500000	5	1	22
38541311	Lốc 4 chai sữa hạt L'ORCHATA vị óc chó gạo lứt 236ml	 L'ORCHATA	220000	220000	5	1	12
46071935	Hộp quà tặng trà hoa cao cấp - Set 14: Trà hoa bách hợp đỏ, Hoa nhài, Lưu ly	Mộc Sắc	199000	350000	5	4	20
34618130	Hạt Nêm Vị Cá Mòi 56G - Nội Địa Nhật Bản	Ajinomoto	88500	100000	5	3	13
82912653	Trụ Cào Móng Cho Mèo Kết Hợp Ổ Nằm	OEM	490000	630000	0	0	1
13148084	Kìm cắt móng chó mèo Pet Grooming Tools - M	OEM	65000	70000	0	0	0
106561497	Đệm Nước- Thảm Gel Làm Mát Hình Hoa Quả Cho Chó mèo	OEM	55000	60500	0	0	1
97551977	Thùng 12 chai Nước Khoáng Kiềm Thiên Nhiên Vikoda 1.5L	Đảnh Thạnh	120000	143000	5	1	4
104015457	Siro TORANI Vải 750ml (LYCHEE SYRUP)	Torani	150000	165000	4.7	3	4
16991996	Sữa Bột Gigo Gold Bone Care (900g)	GIGO	340000	386000	4	2	13
56004478	Nước Lau Sàn THÔN NAM DƯỢC - từ Tinh Dầu Bạch Đàn Chanh Thiên Nhiên (1000ml)	Thôn Nam Dược	139000	149000	4.8	5	26
31972614	Cà Phê Sữa 3in1 AnTháiCafé - Túi 50gói x 18g	An Thái Café	139700	139700	5	5	48
99078273	Mì Ý Spaghetti Ottogi 500g	Ottogi	33000	43000	5	6	45
11426936	Thùng Sữa Hạt Dẻ Nguyên Chất 137 DEGREES 180ml (Thùng 36 hộp)	137 DEGREES	906000	1259000	5	1	20
81698125	Mãng Cầu Tươi Sấy Dẻo - 100 GRAM - MEKONG HOME	MeKong Home	66000	99000	5	1	7
1721227	Cần Câu Mèo Dây Sắt Kún Miu	Kún Miu	24000	36000	4.1	19	643
1306879	Bát Nhựa Đơn (Màu Ngẫu Nhiên)	OEM	29000	38000	5	1	16
104641179	Máy Bơm Máng Lọc Nước Hồ Cá VS-188 & Bông Lọc - Bộ Bơm Lọc Nước Bể Cá Vipsun	OEM	79000	79200	0	0	3
24004596	NƯỚC TĂNG LỰC HUKA	HUKA	200000	240000	4.8	17	139
79472353	Bể cá mini thủy tinh để bàn đầy đủ phụ kiện - Bể cá mùa hè	OEM	125000	200000	0	0	2
76465475	Bột Maca đen hữu cơ Dragon superfoods 100gr Black Maca powder Dragon superfoods 100gr	Dragonsuperfoods	250000	380000	4.5	2	5
46178971	Combo 3 túi thơm hương hoa treo phòng (Mẫu ngẫu nhiên)	Mirato	29000	55000	3	6	60
48852186	ARCTIC BEER (Bia Bắc Cực)	Mack	75000	90000	0	0	1
14047099	Lược inox 1 mặt chải lồng cho chó mèo - Giao màu ngẫu nhiên	OEM	25666	50000	4	5	18
66857741	Thức Ăn Dành Cho Chó Đã Trưởng Thành Của Giống Chó Nhỏ Có Hàm Lượng Năng Lượng Trung Bình Hỗ Trợ Giảm Cân Fitmin Dog Mini Maintenance 3KG - TẶNG 1 Lon Pate Tươi Hello Dog Chicken Pate 190G	Fitmin	389000	429000	5	4	10
89591221	Rong biển wakame khô Manjun Hàn Quốc 100g	Manjun Foods	159000	175000	0	0	2
72210849	Miến Thái Đậu Xanh Song Long Balance gói 80g	Miến Song Long	37000	37000	0	0	7
68599715	Cà phê pha Cold brew Light Coffee đắng nhiều - túi 40gr	Light Coffee	25000	31000	0	0	2
53547628	combo viên rửa bát finish 100 viên+nước làm bóng finish 750ml+muối rửa bát finish 1,5kg dùng cho máy rửa bát	finish	569600	1720000	4.6	5	23
5517141	Khay uống bán tự động mini cho Pet (Chó, mèo)	OEM	69000	99000	4.5	4	54
68837334	Combo 7 chuông lục lạc hình hoa đeo vòng cổ cho chó mèo (giao ngẫu nhiên)	Saly Q	39000	60000	5	1	17
39696955	NẤM LINH CHI (HỒNG CHI) RICA 250g	RICA	294000	348000	4.7	7	62
76405176	Siro Blue Nhiệt Đới Chang Thai	Chang Thai	60000	80000	5	2	7
37932746	EcoClean AM - Men Vi Sinh Xử Lý Khí Độc Trong Ao Nuôi Tôm, Cá - Gói 100g	EcoClean 	115000	125000	5	1	39
102824995	HẠT DINH DƯỠNG NGŨ CỐC GRANOLA FAMINUTS - Hũ Nhựa 470g - Ngũ Cốc Giảm Cân	Fami Nuts	258000	350000	0	0	1
104074519	Hộp 6 chai nước mắm cốt 50 đạm (240ml) vị truyền thống  Nha Trang Hương Liên	HƯƠNG LIÊN	220000	300000	5	2	3
45257750	Trà hoa atiso Mộc Sắc cao cấp	Mộc Sắc	110000	250000	5	1	19
102960784	Siro MONIN Chanh 700ml (MONIN LEMON SYRUP)	Monin	205000	220000	0	0	1
53119190	Bộ 3 Hộp trà Tea Taxara chính hãng P&K loại lớn  thải độc gan hỗ trợ xương khớp 	PK	250000	290000	5	1	4
58727472	Trà Thảo Mộc SAVO WARMING (Warming Herbal Tea) 	SAVO Tea & Herbs	68000	75000	5	3	5
20580444	 Cà Phê Trung Nguyên Legend Classic - Bịch 24 Sachets	Trung Nguyên Legend	80000	125000	4	5	46
90982334	 PHỤ KIỆN CHỐNG LIẾM CHO THÚ CƯNG	OEM	30000	45500	0	0	2
76471709	Bột hạt óc chó hữu cơ Dragon Supperfoods 200gr  Walnut flour Dragon Supperfoods 200gr	Dragonsuperfoods	330000	490000	0	0	1
99499259	Hạt điều trứng muối LAFOOCO Salted Egg Cashews hủ 400g	Lafooco	180000	200000	2	1	0
56000222	 COMBO 2 Hộp Viên Tẩy Lồng Máy Giặt Khử Sạch Cặn Bẩn tặng kèm 1 chai xịt tẩy rửa đa năng  Kitchen Cleaner	OEM	74000	740000	5	1	5
54749780	TỔ YẾN SÀO NGUYÊN CHẤT 1300 GRAM	Sendsnest	241500	285000	0	0	2
23265711	Combo 3 chuột mini chút chít (màu ngẫu nhiên)	Saly Q	29999	55000	4.5	2	21
57890609	Máy bơm chìm 220V 16W/25W dùng cho bể cá bể thủy sinh	OEM	158000	197000	3	1	6
15068395	Dây cổ công ty cho thú cưng dưới 5kg (giao màu ngẫu nhiên)	OEM	45000	160000	0	0	1
101683804	Bánh Churros Cacao nhân phomai - Hộp 12 chiếc x 20g/chiếc (240g)	Taekwang Well Food	168000	240000	0	0	0
53481607	Trà Hoa Bưởi Sấy Khô Mộc Sắc 100g	Mộc Sắc	69000	120000	4.6	5	21
88914838	[COMBO 2 HŨ] NHO XÍ MUỘI VỊ CHUA NGỌT SIÊU NGON - MỖI HŨ 240G	OEM	135000	156000	3.4	7	22
73241145	Cao Chè vằng LAVA	LAVA	45000	45000	0	0	0
69270793	Mãng cầu xiêm sấy lạnh không đường Kentary túi 200g, vị chua chua ngọt ngọt - Tốt cho dạ dày, tăng cướng miễn dịch, ngừa ung thư Trái cây sấy giảm cân, không chất bảo quản/GMO/Gluten	Kentary	165000	165000	1	1	4
19762218	Đồ chơi cho chó hình xương cá Kún Miu	Kún Miu	12000	40000	5	3	43
7426767	Combo Chai xịt tẩy rửa đồ dùng nhà bếp 300ml Rocket + Nước rửa chén hương chanh loại túi 500ml nội địa Nhật Bản	Rocket	158400	165000	0	0	5
6320743	Combo 8 Hộp Bột thông cống Hando 100g Xuất khẩu	Hando	160000	380000	5	2	11
115527552	Giấm táo hữu cơ 750ml - Voelkel	Voelkel	158000	216000	5	1	1
13140202	Lược chải lông chó mèo có nút bấm tự làm sạch	OEM	105000	115000	0	0	1
1521121	Cà Phê Cao Cấp Ba Sao Thu Hà (250g / Hộp)	Cà Phê Thu Hà 	50000	50000	4.7	6	75
14640467	Bánh Quy Mặt Trời Đen Lambertz (1kg/Hộp)	Lambertz	490000	639000	2.3	3	22
6556951	Dây Dắt Áo Yếm Cho Thú Cưng (Giao Màu Ngẫu Nhiên)	OEM	55000	120000	0	0	2
12487016	Chế phẩm sinh học VƯỜN SINH THÁI dùng cho Chăn nuôi Gia súc, Gia cầm	VƯỜN SINH THÁI	155000	165000	4.6	7	199
57389216	Cà phê chồn hòa tan ĐEN – ONECOFFEE (10 gói x 4g)	ONE COFFEE	247000	287000	5	13	37
56753535	Ngũ cốc HealthyBean, Tăng cân - Tăng cơ - Giảm mỡ Healthy Farm 1kg 	Healthy Farm	320000	320000	5	9	45
95305133	Vòng cổ thú cưng xinh xắn - Genyo collar 063 ( mẫu giao ngẫu nhiên )	Genyo	45000	55000	5	1	3
76683092	Combo bể cá mini thủy tinh tròn để bàn	OEM	145000	240000	4.5	5	7
30854998	Kẹo nhân cà phê Amira Coffee Center Filled Candy	Amira	58500	74060	0	0	3
94890277	Áo Đông Cực Ấm Chó Mèo Hình Thú	OEM	77998	77998	0	0	1
61998947	Trà hoa đậu biếc - Cao cấp (100gr)	Dược Liệu Tuệ Tâm	95000	99000	4.6	50	143
41592951	Cà phê G7 3in1 – Hộp 18 sticks 16gr	Trung Nguyên Legend	59000	69000	5	1	1
100042407	Nuớc Trái Cây Có Ga Hương Cherry Kolyok Cherry Không Hộp	KOLYOK	108200	117000	5	1	2
5879523	Máy sưởi 300W siêu ấm cho hồ cá, bể cá, vỏ inox chống va đập (Trắng)	OEM	210000	340000	4	1	2
67089404	Nhân Hạt Dẻ Cười đã tách vỏ Heritage Nguyên Liệu Mỹ gói 1kg - Heritage Pitaschio Meat 	HERITAGE	799000	850000	4.5	2	7
109303296	Janets yến mạch nguyên cám và gạo lứt huyết rồng Chile 500g	Janets	119000	119000	0	0	1
20240655	Loa chống liếm cho chó mèo	OEM	30000	50000	5	1	0
75514507	SÚP THƯỞNG CHO MÈO TỪ NHẬT BẢN CÁ THU  VÀ CÁ TRÍCH 55G - SP000636	CattyMan	21000	38000	4.7	3	9
107772272	Nước Uống Hồng Sâm Vị Việt Quất Pororo (100ml x 10 gói) + Tặng 01 Gói Nước Trái Cây Thạch Jele	pororo	191000	250000	0	0	0
104311422	TRÀ AHMAD ĐÀO VÀ CHANH DÂY Pha Lạnh 40G (Peach&Passion Fruit Cold Brew)	AHMAD TEA	45000	50000	0	0	2
38090475	2 hộp hạt macca nhân 250g	Royal Farm	310000	650000	3.2	5	15
81958086	Vina Mứt Chanh Dây 1000 g	Vina Mứt	75000	120000	0	0	1
53622456	Máy cho cá ăn tự động  Af 012	OEM	420000	450000	0	0	0
28086356	Cà phê MOKA - Rang Mộc Nguyên Chất (Gói 250gr) - Dạng Xay Pha Phin - Coffee New	Coffee New	95000	95000	3	1	7
28254007	combo 2 gói men tiêu hóa mai việt	OEM	60000	70000	5	1	2
58297684	Trà mãng cầu xiêm 100gr	Hồng Việt	118000	148000	4.6	8	63
25075537	Trà SAVO Red Label (Red Label Tea) - Hộp 25 Gói x 2g 	SAVO Tea & Herbs	35000	39000	4.5	4	16
66610659	Cà Phê Hoà Tan 2in1 - Anh Coffee - Đen Đậm Vị (200g/Hũ)	Anh Coffee	60000	60000	4.5	2	9
98898752	MÁY DỌN PHÂN MÈO TỰ ĐỘNG	OEM	10900000	13000000	0	0	1
69784567	Cà gai leo Thương Hảo Chuẩn GACP-WHO.New. 500g	 Thương Hảo	129000	150000	4	5	11
29953701	Cà Phê ROBUSTA2 - Rang Mộc Nguyên Chất (Gói 1000gr) - Dạng Hạt Pha Máy Hoặc Pha Phin - Coffee New	Coffee New	155000	155000	4	1	5
74316841	02 Hộp Trà Mầm Ngũ Cốc X5 (350gr): Hỗ Trợ Giảm Cân- Tiêu Mỡ- Ngủ Ngon- Đẹp Da- Ngăn Ngừa Tiểu Đường- Ăn Ngon- Hết Táo Bón- Sáng Mắt	x5	199000	350000	0	0	2
49073032	Hạt năng lượng, Snack trái cây Trail Mix 100g Pete's Luxury Wholefoods	Pete's Luxury Wholefoods	80000	80000	4	8	87
105377776	Máy Phun Sương Và Bình Hương Xịt Khử Mùi Khử Trùng Tự Động Bioion [Malaysia] cho chó mèo thú cưng	OEM	94999	150000	0	0	0
10189162	Chai Thông Tắc Và vệ Sinh Đường Ống - Nội Địa Nhật Bản	OEM	99000	300000	4.8	6	30
73750079	ÁO HOODIE VÀNG HÌNH CHÓ PUG NÓN SỌC CHO CHÓ MÈO - SP000597	OEM	155000	220000	5	3	5
